,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,ts,action,actionOption,actionSub,actionSubOption,condition,conditionSub1Option,conditionSub2Option,place,emotionPositive,emotionTension,activity,macc_x_mean,macc_y_mean,macc_z_mean,e4acc_x_mean,e4acc_y_mean,e4acc_z_mean,Class
0,0,0,0,2018_11_15_09_28,travel,2.0,2.0,1.0,0.0,,,outdoor,5.0,5.0,4.0,-0.9815851627983246,8.056936443785007,5.064362628163489,-0.7927164713541667,0.6344807942708334,-0.1697265625,
1,1,1,4,2018_11_15_09_29,travel,2.0,2.0,1.0,0.0,,,outdoor,5.0,5.0,4.0,-0.4101333179788474,4.622323235558471,8.022511004053156,-0.7955322265625,0.4712565104166666,-0.1535400390625,
2,2,2,8,2018_11_15_09_30,travel,2.0,2.0,1.0,0.0,,,outdoor,5.0,5.0,4.0,1.8337923690117488,5.283128266068274,7.623626551650816,-0.6752115885416666,-0.4606852213541667,0.0864420572916666,
3,3,3,12,2018_11_15_09_31,travel,2.0,2.0,1.0,0.0,,,outdoor,5.0,5.0,2.0,-0.0484014847249724,-1.3686951375526313,4.495695478268327,-0.4395833333333333,-0.6524007161458333,0.0030843098958333,
4,4,4,16,2018_11_15_09_32,travel,2.0,2.0,1.0,0.0,,,outdoor,5.0,5.0,2.0,2.386681273806273,-9.62643356366181,-0.8377306424317472,-0.6856852213541667,-0.2856038411458333,-0.1449788411458333,
5,5,5,20,2018_11_15_09_33,travel,2.0,2.0,1.0,0.0,,,outdoor,5.0,5.0,2.0,0.2237465923640529,-1.5438365316573368,4.92552841721551,-0.7851155598958334,0.1842447916666666,-0.2515706380208333,
6,6,6,24,2018_11_15_09_34,travel,2.0,2.0,1.0,0.0,,,outdoor,5.0,5.0,4.0,-1.889078757919929,7.2993660021836435,3.5928374715907028,-0.3049886067708333,-0.7260986328125,0.2790201822916666,
7,7,7,28,2018_11_15_09_55,travel,0.0,1.0,1.0,0.0,,,workplace,5.0,5.0,2.0,-0.2733250681449052,-1.4506395807726753,5.4412818361997335,-0.8481852213541666,0.1193277994791666,-0.232275390625,
8,8,8,29,2018_11_15_09_56,travel,0.0,1.0,1.0,0.0,,,workplace,5.0,5.0,4.0,1.736013397695741,-9.596442998001136,-1.6461289587477614,-0.7457194010416667,-0.2271402994791666,-0.6133626302083334,
9,9,9,30,2018_11_15_09_57,travel,0.0,1.0,1.0,0.0,,,workplace,5.0,5.0,4.0,2.249210990534115,-9.725424403809532,-0.2673894095966391,-0.7207845052083334,-0.2446614583333333,0.1447184244791666,
10,10,10,31,2018_11_15_09_58,travel,0.0,1.0,1.0,0.0,,,workplace,5.0,5.0,4.0,2.2613811617581216,-9.632120185274353,-0.342090669884491,-0.7535988796248045,-0.0538366336633663,-0.1664603960396039,
11,11,11,32,2018_11_15_09_59,travel,0.0,1.0,1.0,0.0,,,workplace,5.0,5.0,4.0,1.6579458006797316,-8.099766700019039,0.9978043407379622,-0.4630533854166667,-0.4625651041666667,0.2056396484375,
12,12,12,33,2018_11_15_10_00,travel,0.0,1.0,1.0,0.0,,,workplace,5.0,5.0,2.0,-3.6650589717883455,1.4507763022680815,8.166752026043113,-0.314404296875,-0.35634765625,0.329541015625,
13,13,13,34,2018_11_15_10_01,study,3.0,1.0,1.0,0.0,,,workplace,5.0,4.0,4.0,-1.8363017651883555,3.3720762517413214,8.104859413784983,-0.5635986328125,0.44150390625,0.5803141276041667,
14,14,14,35,2018_11_15_10_02,study,3.0,1.0,1.0,0.0,,,workplace,5.0,4.0,4.0,-0.6601481647118701,-1.2216997339714435,-9.017023446024645,-0.2791666666666667,0.3821858723958333,0.6781087239583333,
