,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,ts,action,actionOption,actionSub,actionSubOption,condition,conditionSub1Option,conditionSub2Option,place,emotionPositive,emotionTension,activity,macc_x_mean,macc_y_mean,macc_z_mean,e4acc_x_mean,e4acc_y_mean,e4acc_z_mean,Class
0,0,0,0,2018_11_15_07_56,travel,2.0,2.0,1.0,0.0,,,outdoor,5.0,5.0,2.0,2.1943354535049315,1.7133341695019024,8.759712426371783,-0.7718912760416666,-0.0328450520833333,0.1931315104166666,
1,1,1,4,2018_11_15_07_57,travel,2.0,2.0,1.0,0.0,,,outdoor,5.0,5.0,2.0,0.8890799631250842,1.8446559971321363,9.69322585123182,-0.8576009114583333,0.0825276692708333,0.0357747395833333,
2,2,2,8,2018_11_15_07_58,travel,2.0,2.0,1.0,0.0,,,outdoor,5.0,5.0,2.0,-0.6177550090617359,2.919751099101396,9.505017614677852,-0.9430419921875,0.21025390625,-0.2083902994791666,
3,3,3,12,2018_11_15_08_00,travel,3.0,3.0,4.0,0.0,,,other_indoor,5.0,5.0,4.0,-2.8109805024322423,-1.3240606144630398,9.282176387401575,-0.5734944661458333,-0.22724609375,0.1306315104166666,
4,4,4,16,2018_11_15_08_01,travel,3.0,3.0,4.0,0.0,,,other_indoor,5.0,5.0,0.0,-2.4291575855061547,2.427924271325304,9.161328334238506,-0.6603781266284523,0.3221811490359562,0.2091258467952058,
5,5,5,20,2018_11_15_08_02,travel,3.0,3.0,4.0,0.0,,,other_indoor,5.0,5.0,0.0,-3.0297180746778696,0.4468344918453781,9.599688519607842,-0.5061930338541667,0.0214680989583333,0.68818359375,
6,6,6,24,2018_11_15_08_03,travel,3.0,3.0,4.0,0.0,,,other_indoor,5.0,5.0,0.0,-3.058304470492722,0.4295246118881304,9.586165094624866,-0.4485921223958333,-0.2319580078125,0.4823079427083333,
7,7,7,28,2018_11_15_08_04,travel,3.0,3.0,4.0,0.0,,,other_indoor,5.0,5.0,3.0,-0.6766126589708841,2.655657633552077,9.472039626763722,-0.5458577473958334,0.0278971354166666,0.5414469401041667,
8,8,8,32,2018_11_15_08_05,travel,3.0,3.0,4.0,0.0,,,other_indoor,5.0,5.0,0.0,1.2536367245296771,2.074786238633817,9.717872972340436,-0.4642659505208333,-0.1249186197916666,0.764501953125,
9,9,9,36,2018_11_15_08_06,travel,3.0,3.0,4.0,0.0,,,other_indoor,5.0,5.0,0.0,-0.7471276614025757,1.988412660111984,9.744809774692062,-0.4331868489583333,-0.0425944010416666,0.6780924479166667,
10,10,10,40,2018_11_15_08_07,travel,3.0,3.0,4.0,0.0,,,other_indoor,5.0,5.0,0.0,-1.334192355540202,2.3660423464524096,9.6942902661814,-0.6364990234375,0.0720865885416666,0.6110270182291667,
