ts,action,actionOption,actionSub,actionSubOption,condition,conditionSub1Option,conditionSub2Option,place,emotionPositive,emotionTension,activity,macc_x_mean,macc_x_std,macc_y_mean,macc_y_std,macc_z_mean,macc_z_std,mgps_lat_mean,mgps_lat_std,mgps_lon_mean,mgps_lon_std,e4acc_x_mean,e4acc_x_std,e4acc_y_mean,e4acc_y_std,e4acc_z_mean,e4acc_z_std,bvp_mean,bvp_std,hr_mean,hr_std,temp_mean,temp_std
2019_12_04_08_37_00_AM,travel,2.0,1.0,1.0,0.0,,,outdoor,4.0,4.0,2.0,0.5486642891137741,2.8306291768974017,-9.67662920895857,3.1580164460640656,-1.8093009154097455,3.879321642711243,,,,,,,,,,,,,,,,
2019_12_04_08_39_00_AM,travel,2.0,1.0,1.0,0.0,,,outdoor,4.0,4.0,3.0,0.10849873734322626,2.243179232606532,-1.743703647577284,7.759201278304659,3.293286645532322,5.625499736917701,,,,,,,,,,,,,,,,
2019_12_04_08_43_00_AM,travel,2.0,1.0,1.0,0.0,,,outdoor,4.0,4.0,4.0,-7.9201939999703095,4.079824089278373,-2.1630844350747287,3.620984848539769,-0.7861792478919868,4.584481042110785,,,,,,,,,,,,,,,,
2019_12_04_08_44_00_AM,travel,0.0,1.0,1.0,0.0,,,workplace,4.0,4.0,4.0,0.2544620800462483,1.4584300548960347,4.946401502482075,1.211209328174444,8.211700363941759,0.906576169092192,,,,,,,,,,,,,,,,
2019_12_04_08_45_00_AM,travel,0.0,1.0,1.0,0.0,,,workplace,4.0,4.0,2.0,-0.9472685589715738,4.10032664267729,-1.5698407699390786,6.998180350100309,3.9956179149932316,5.497601977546817,,,,,,,,,,,,,,,,
2019_12_04_08_46_00_AM,travel,0.0,1.0,1.0,0.0,,,workplace,4.0,4.0,2.0,1.9266753685452729,2.593868663167463,-9.667647575731976,3.096543632856009,-1.0212458337084471,4.080016420861392,,,,,,,,,,,,,,,,
2019_12_04_08_47_00_AM,travel,0.0,1.0,1.0,0.0,,,workplace,4.0,4.0,2.0,1.704200837580738,2.5546479734418264,-9.648922128947381,3.267987287025453,-0.9151854067314674,4.114471797443608,,,,,,,,,,,,,,,,
2019_12_04_08_50_00_AM,travel,0.0,1.0,1.0,0.0,,,workplace,4.0,4.0,2.0,1.9460885998969735,2.657231452915509,-9.578491187485964,3.0551091450514285,-1.6146830735823785,3.8660630235204607,,,,,,,,,,,,,,,,
2019_12_04_08_53_00_AM,travel,0.0,1.0,1.0,0.0,,,workplace,4.0,4.0,2.0,0.8682832216716203,4.5829170446943985,-9.016416965070627,3.558910881159851,-1.3711968652774775,4.058879507439708,,,,,,,,,,,,,,,,
2019_12_04_10_39_00_AM,study,3.0,0.0,,0.0,,,workplace,3.0,4.0,3.0,0.2476291431548712,0.40067123498610496,-0.00558083214512923,0.5767737797635513,9.703069494456894,0.49231422099226424,37.5908579,,127.0326845,,-0.42989908854166664,0.4743654181987588,-0.33541666666666664,0.38667111552133454,0.2886149088541667,0.5668270752077496,0.3563103011731748,111.6822850498221,,,,
2019_12_04_10_40_00_AM,study,3.0,0.0,,0.0,,,workplace,3.0,4.0,3.0,-1.0543000090576682,1.7166023916064697,6.348974651681426,1.4767666845273906,6.893623918477033,1.0758807997994153,37.5909809,,127.0325087,,-0.9537353515625,0.02700463385088516,-0.22548014322916668,0.055225772789909255,0.20537109375,0.07330885652852698,-0.22332852234650924,24.013992263395654,86.7523898095238,8.104252232547784,,
2019_12_04_10_41_00_AM,study,3.0,0.0,,0.0,,,workplace,3.0,4.0,3.0,-1.1365137193392965,1.471473416133827,3.4975073051614567,2.89322719717553,8.283706882866671,1.2772131221092125,37.5909809,,127.0325087,,-0.7711181640625,0.24754981722610528,-0.30148111979166664,0.03855998079941009,0.3927978515625,0.32323595759513746,0.1933371815317705,34.92332462792898,83.24030402777774,6.51925061678453,,
2019_12_04_10_42_00_AM,study,3.0,0.0,,0.0,,,workplace,3.0,4.0,3.0,-1.2654104325733464,1.8716483074716745,3.803859189344003,2.0950780519531915,8.306424345576707,1.1703071621498178,37.5909809,,127.0325087,,-0.9258056640625,0.12074737018127944,-0.24217936197916667,0.12367083327176663,0.11180826822916666,0.24020705453150057,0.03615963859809944,41.71181227770447,85.8480266666667,5.854072453388728,,
2019_12_04_10_43_00_AM,study,3.0,0.0,,0.0,,,workplace,3.0,4.0,3.0,0.07681910764006895,0.6304698444443789,0.03816905411594846,0.618977696207964,9.65965548830437,0.39963074955037853,37.5909809,,127.0325087,,-0.8315104166666667,0.21243402147312146,-0.16201985677083333,0.4247949312193759,0.11432291666666666,0.3193418453056095,0.3426796861428388,83.3944311199657,92.12734299999998,4.467952966628043,,
2019_12_04_10_44_00_AM,study,3.0,0.0,,0.0,,,workplace,3.0,4.0,3.0,0.23625432666853308,0.1937787529725851,-0.0012480791839865535,0.11896966755479406,9.693714909350472,0.19332461162634687,37.5909809,,127.0325087,,-0.31064453125,0.2037846811471199,-0.8015869140625,0.40632991083583764,0.2280517578125,0.16399766230578686,-0.6411250176250024,56.82101145596907,83.05072409677419,7.57568598542654,30.075479452054815,0.04372456410193818
2019_12_04_10_45_00_AM,study,3.0,0.0,,0.0,,,workplace,3.0,4.0,3.0,0.2531952297144446,0.09266193725448235,-0.009335794945576707,0.058083071041569054,9.71024293029114,0.06939032040785312,37.5909809,,127.0325087,,-0.3178466796875,0.13053441047721334,-0.876513671875,0.14297253354321648,0.2781168619791667,0.17663694978190012,0.0811354296279942,41.08068918563881,84.671632775,6.541384736026605,30.182666666666616,0.025994313292919673
2019_12_04_10_46_00_AM,study,3.0,0.0,,0.0,,,workplace,3.0,4.0,3.0,0.2829547560246334,0.014948406066883017,-0.040974809410526496,0.011088252842990233,9.70840096808512,0.01120756814273508,37.5909809,,127.0325087,,-0.51640625,0.03081791566399071,-0.4662353515625,0.016757541350056276,0.7135904947916667,0.02642019901244348,0.12409851835468745,30.52825310323134,83.99327453225804,3.014892981807577,30.204999999999927,0.019057279877201128
2019_12_04_10_47_00_AM,study,3.0,0.0,,0.0,,,workplace,3.0,4.0,3.0,0.28341055254759034,0.014868169856608944,-0.04145875853101906,0.011762571593848662,9.706781546192564,0.011315097098732562,37.5909809,,127.0325087,,-0.5251627604166667,0.03198354086606617,-0.4684977213541667,0.010303756187002319,0.7033040364583333,0.023153508721384414,-0.11125147763593722,37.94456280297798,84.18467987323936,2.796756094620184,30.259500000000095,0.018470829654272162
