ts,action,actionOption,actionSub,actionSubOption,condition,conditionSub1Option,conditionSub2Option,place,emotionPositive,emotionTension,activity,macc_x_mean,macc_x_std,macc_y_mean,macc_y_std,macc_z_mean,macc_z_std,mgps_lat_mean,mgps_lat_std,mgps_lon_mean,mgps_lon_std,e4acc_x_mean,e4acc_x_std,e4acc_y_mean,e4acc_y_std,e4acc_z_mean,e4acc_z_std,bvp_mean,bvp_std,hr_mean,hr_std,temp_mean,temp_std
2019_12_06_08_44_00_AM,travel,2.0,1.0,1.0,2.0,2.0,,outdoor,5.0,3.0,4.0,-0.6369548529739085,0.8355826950652283,2.7040076338930557,0.6163806515704269,9.370099017917136,0.5914076810149957,37.5285309,,127.0230914,,-0.8411865234375,0.031504064908230885,-0.3379638671875,0.0413286419110923,-0.4468180338541667,0.038653941588668445,0.0006807731598471359,0.5985453072691509,,,30.439916666666637,0.0215700021563856
2019_12_06_08_45_00_AM,travel,2.0,1.0,1.0,2.0,2.0,,outdoor,5.0,3.0,4.0,-0.6913609272824193,0.8036245775614945,2.7578949053359465,0.6701392572252123,9.320245556159003,0.4315855119602434,37.5285309,,127.0230914,,-0.8485213652944242,0.03619309045668078,-0.3609138874413757,0.05705114478288208,-0.40446684471078687,0.06288982405207713,-0.0017575596696093733,0.6636273080753707,101.048004,,30.49708333333331,0.023102313214735302
2019_12_06_08_46_00_AM,travel,2.0,1.0,1.0,2.0,2.0,,outdoor,5.0,3.0,3.0,0.0694567604714448,1.7778339191566166,3.1332370290761413,0.8488616484286345,9.083142644736833,0.6518020368677184,37.5285309,,127.0230914,,-0.804150390625,0.07704332879173606,-0.402197265625,0.08890703370711146,-0.43291015625,0.10843889414801927,0.0014474066801484502,0.7437262433952996,127.5758575,20.703877956641666,30.561166666666697,0.02058489243046369
2019_12_06_08_47_00_AM,travel,2.0,1.0,1.0,2.0,2.0,,outdoor,5.0,3.0,3.0,-0.41696443337066064,1.1807775492879788,3.9239362293393136,1.2042355028954912,8.811185994960807,0.9722146370945328,37.5285309,,127.0230914,,-0.7571533203125,0.052105753017328074,-0.5567220052083334,0.05759901836410552,-0.34893391927083334,0.06129935335653536,-0.0012641450209817612,0.9446372505906464,,,30.622250000000005,0.017594336289160222
2019_12_06_08_48_00_AM,travel,2.0,1.0,1.0,2.0,2.0,,outdoor,5.0,3.0,4.0,-0.9854424890571121,0.38264408812950657,3.5683475452407576,0.27604338708883897,9.097434553975384,0.31296716088346554,37.5286972,,127.023427,,-0.7684326171875,0.025767750821501182,-0.533935546875,0.03697357393396859,-0.37454427083333336,0.023417452415532853,0.00047008189843448974,0.5270510099248736,,,30.666499999999974,0.020563199855191817
2019_12_06_08_49_00_AM,travel,2.0,1.0,1.0,2.0,2.0,,outdoor,5.0,3.0,4.0,-0.8417444428843244,0.6302458694996066,3.691123167329226,0.8578999823163683,8.99383725666517,0.7415553339679836,37.5286972,,127.023427,,-0.7513020833333334,0.04024780716010267,-0.5213053385416667,0.047292800957684046,-0.42115885416666665,0.031119382989451928,-0.0005443878708046968,0.6064721448302758,,,30.70474999999994,0.017854010484385695
2019_12_06_08_50_00_AM,travel,2.0,1.0,1.0,2.0,2.0,,outdoor,5.0,3.0,4.0,-2.2280992621780533,3.3956586249884997,3.4040313884890216,3.2695150018782706,7.155213854063287,2.771104152193677,37.5286972,,127.023427,,-0.7875895182291667,0.06784946834120473,-0.0472412109375,0.45306644848664185,-0.4255615234375,0.13010679137397374,-0.0068006641663341146,3.071060132991981,,,30.74733333333341,0.01864593389366892
2019_12_06_08_51_00_AM,travel,2.0,1.0,1.0,2.0,2.0,,outdoor,5.0,3.0,0.0,0.6093040612883532,0.43870892063532363,1.5258166418421035,1.0045667594575969,9.619828860078385,0.33719068098261834,37.5286972,,127.023427,,-0.8525146484375,0.02007866212070472,0.44965006510416666,0.018650253137370575,-0.32618815104166665,0.054811526425528494,0.00031878746114061366,1.3649935105733229,178.693115,5.876983661543559,30.804250000000057,0.026104473077316784
2019_12_06_08_52_00_AM,travel,2.0,1.0,1.0,2.0,2.0,,outdoor,5.0,3.0,3.0,0.3126646742256445,0.7108872719324113,3.298942028014215,0.8395708875167239,9.161673789473701,0.29602134096685195,37.5028761,,127.0190649,,-0.8478759765625,0.01913870046310209,0.4083170572916667,0.01211881918607023,-0.3806396484375,0.048698505244486,0.0031249359591744587,1.1568434366978904,,,30.879583333333322,0.021797694144425745
2019_12_06_08_53_00_AM,travel,2.0,1.0,1.0,2.0,2.0,,outdoor,5.0,3.0,0.0,-0.7766888062312447,0.32537388504860615,2.8241852169652994,0.285133685815541,9.347553160358324,0.20817394209537857,37.5028761,,127.0190649,,-0.8731526692708333,0.016616081506794472,0.4378743489583333,0.014959010117057643,-0.2883219401041667,0.043020902074683905,-0.000697350671250004,0.8520386937282252,103.77903,,30.957749999999983,0.028134836727034505
