ts,action,actionOption,actionSub,actionSubOption,condition,conditionSub1Option,conditionSub2Option,place,emotionPositive,emotionTension,activity,macc_x_mean,macc_x_std,macc_y_mean,macc_y_std,macc_z_mean,macc_z_std,mgps_lat_mean,mgps_lat_std,mgps_lon_mean,mgps_lon_std,e4acc_x_mean,e4acc_x_std,e4acc_y_mean,e4acc_y_std,e4acc_z_mean,e4acc_z_std,bvp_mean,bvp_std,hr_mean,hr_std,temp_mean,temp_std
2020_01_29_07_22_00_AM,meal,3.0,0.0,1.0,1.0,1.0,,home,6.0,1.0,3.0,,,,,,,,,,,-0.71875,,-0.21875,,0.671875,,,,,,,
2020_01_29_07_23_00_AM,meal,3.0,0.0,1.0,1.0,1.0,,home,6.0,1.0,3.0,0.3318516203567506,1.2505303917905992,0.257771007802019,1.9964907665005662,9.406050510277382,1.0258472230654303,37.5806969,,126.9669604,,-0.8530436197916667,0.21238217632526968,0.13374837239583334,0.3504133522658891,0.14947916666666666,0.3990070060654973,0.16060742210847692,137.93967446311532,93.65425,,33.480886075949286,0.017013693892731
2020_01_29_07_24_00_AM,meal,3.0,0.0,1.0,1.0,1.0,,home,6.0,1.0,3.0,5.236883607383529,3.9262271344942734,3.995332807270997,3.161813904191969,3.936233364388906,3.66944492445836,37.5806969,,126.9669604,,-0.8786458333333333,0.17022099698578377,-0.19337565104166668,0.13931409148190235,-0.275634765625,0.3469296572724461,-0.35115930768125286,191.0484694393136,,,33.29058333333336,0.09733516983040373
2020_01_29_07_25_00_AM,meal,3.0,0.0,1.0,1.0,1.0,,home,6.0,1.0,3.0,0.962432783804477,1.287859773502887,3.2946950744092987,2.2056861361126927,8.721817618197084,0.8902710036691228,37.5806969,,126.9669604,,-0.9291015625,0.10945772898596154,-0.018221028645833335,0.2925745213159165,-0.20552571614583334,0.26198748578683234,0.33678087267083173,62.01701166234058,83.46611072,7.441928908748695,33.30025000000005,0.018834780433413308
2020_01_29_07_26_00_AM,meal,3.0,0.0,1.0,1.0,1.0,,home,6.0,1.0,3.0,0.33606716799439873,0.735372881706939,0.2444090805851059,2.216434817677151,9.37735558980959,0.7396899636101044,37.5806969,,126.9669604,,-0.8155354817708333,0.2845044810175897,0.11333821614583334,0.3959024163643086,0.04654134114583333,0.4239097483938171,-0.15669483459666625,91.63774030998415,75.00996500000001,6.6041975415571885,33.33750000000005,0.023367180073823473
2020_01_29_07_27_00_AM,meal,3.0,0.0,1.0,1.0,1.0,,home,6.0,1.0,3.0,0.6196763709681038,0.009181227013362854,-0.9977507131113628,0.008785883520272368,9.60160468019023,0.011439342336923609,37.5806969,,126.9669604,,-0.5565999348958334,0.3471879465743936,0.5538167317708333,0.49342025674253553,-0.09855143229166667,0.39815975972691514,-2.023665679826777,167.28261102666588,,,33.38258333333337,0.01666785211962592
2020_01_29_07_28_00_AM,meal,3.0,0.0,1.0,1.0,1.0,,home,6.0,1.0,3.0,0.6191238059518487,0.008960270114386161,-0.9967395477155694,0.009143052987599048,9.600149125139932,0.011408030168547504,37.580746,,126.9669993,,-0.6110188802083333,0.36603416464983507,0.39561360677083335,0.5766756527600833,-0.17880859375,0.4524201356128787,2.446464562363806,177.68757203766103,,,33.41566666666668,0.024158934462542535
2020_01_29_07_29_00_AM,meal,3.0,0.0,1.0,1.0,1.0,,home,6.0,1.0,3.0,0.05978849924781456,0.9631109160533313,-0.29660989143168875,1.7312239485826566,9.494217917021246,1.1544146396335502,37.580746,,126.9669993,,-0.5647054036458333,0.36498299131836304,0.35464680989583336,0.3945671629106187,0.06548665364583334,0.5786216681123169,-0.9147349435906241,161.82200289886742,,,33.46850000000001,0.03289771138279914
2020_01_29_07_30_00_AM,meal,3.0,0.0,1.0,1.0,1.0,,home,6.0,1.0,3.0,-0.47355297027995735,0.026545679426745395,-0.4191589632026875,0.01835852354910995,9.659976560190326,0.025325995207997536,37.580746,,126.9669993,,-0.6755126953125,0.39106247207343875,0.215625,0.40213820618217305,0.273876953125,0.42150383325434937,1.1101111380164073,108.08852179399717,79.99634,,33.55291666666669,0.021015867021531676
2020_01_29_07_31_00_AM,meal,3.0,0.0,1.0,1.0,1.0,,home,6.0,1.0,3.0,-0.1956686593564653,1.1387946322018743,-0.12384711919417886,1.239369382242771,9.526363958309972,0.7417671137477352,37.580746,,126.9669993,,-0.6730387369791667,0.2568995917907976,0.05118001302083333,0.21896544558896136,0.5856852213541667,0.36712404542032573,-0.6420229838510562,155.22178177257118,83.45626833333334,9.47751986066907,33.69983333333342,0.06784159908380896
2020_01_29_07_32_00_AM,meal,3.0,0.0,1.0,1.0,1.0,,home,6.0,1.0,3.0,-0.27647037031970917,1.1839242444635913,5.830446584210515,0.5957067325590957,7.7091466185330315,0.525205423338199,37.580746,,126.9669993,,-0.8790445963541667,0.2197342641151873,-0.33966471354166666,0.2111668658205534,0.2194091796875,0.17211857075597553,0.09218968448124971,55.56946194537318,77.49963655263161,5.949350411389305,33.778250000000114,0.018119200846906196
2020_01_29_07_33_00_AM,meal,3.0,0.0,1.0,1.0,1.0,,home,6.0,1.0,3.0,0.9794018371756958,3.055424766876454,0.8884448673266633,3.9222480830214383,8.154917429725053,4.0686374003336105,37.5807186,,126.9669377,,-0.6734781901041667,0.2716480326017105,0.14521484375,0.6178297423059486,-0.2668538411458333,0.3049098434298247,0.17353799573091766,95.9315439938586,93.53597448000002,6.531683489407983,33.700333333333255,0.02003901355247349
2020_01_29_07_34_00_AM,meal,3.0,0.0,1.0,1.0,1.0,,home,6.0,1.0,3.0,0.12812319453852222,0.28272718905671873,-0.2827818176903702,0.25126907104742585,9.651619359451244,0.4832878495836767,37.5807186,,126.9669377,,-0.6084304976550287,0.2897990380422407,0.38395648775403857,0.5678200212856611,-0.09560643564356436,0.41948475861558726,-0.5125488356882821,124.4189836627391,96.6090877,3.743872884491261,33.692999999999934,0.027461650704467582
2020_01_29_07_35_00_AM,meal,3.0,0.0,1.0,1.0,1.0,,home,6.0,1.0,3.0,0.06118404415565575,0.008874859103984986,-0.20122096511198262,0.008852310491516784,9.679117286954035,0.010732841864290004,37.5807186,,126.9669377,,-0.4239990234375,0.3105658291840821,-0.2793701171875,0.5421338215144206,0.0763427734375,0.6116174097368641,-0.7073517227874996,94.71281442495648,83.51391000000001,2.5675330067596005,33.755416666666704,0.01933608646775414
2020_01_29_07_36_00_AM,meal,3.0,0.0,1.0,1.0,1.0,,home,6.0,1.0,3.0,0.060519116762038506,0.00902523078627834,-0.201109696802912,0.008608087872415559,9.675764519316871,0.010673400925282043,37.5807186,,126.9669377,,-0.5601481119791667,0.1281309275679247,-0.6728841145833333,0.168894625887631,0.04071451822916667,0.4542314931299438,0.9803351144401067,78.8011269673128,80.99547346666667,7.145831118035245,33.78216666666673,0.015906806697217144
2020_01_29_07_37_00_AM,meal,3.0,0.0,1.0,1.0,1.0,,home,6.0,1.0,3.0,0.04962057515120306,0.025137973269998087,-0.19507377300391712,0.05753911735580296,9.66818484364853,0.18350396908139927,37.580739,,126.9669924,,-0.6753743489583334,0.275830150075297,0.2787841796875,0.3881582783323763,0.44431966145833335,0.36448689742140994,0.007332871734869499,135.53939364175451,,,33.73916666666661,0.02579557009529354
2020_01_29_07_38_00_AM,meal,3.0,0.0,1.0,1.0,1.0,,home,6.0,1.0,3.0,0.032719521539865765,0.012528533467623953,-0.18569571832810652,0.015208795405175606,9.667883292833109,0.013039497079013087,37.580739,,126.9669924,,-0.5715738932291666,0.2764990053767783,0.6232096354166666,0.34613459016090947,0.23356119791666666,0.3939459199312862,0.5630722129305161,239.3944127397086,,,33.71633333333324,0.04251376018116987
2020_01_29_07_39_00_AM,meal,3.0,0.0,1.0,1.0,1.0,,home,6.0,1.0,3.0,0.03109339878241886,0.018179897591678297,-0.18474926911052586,0.0257527070807488,9.668690318029048,0.017698558648475887,37.580739,,126.9669924,,-0.2585367838541667,0.3461233948296751,0.763720703125,0.5476740423238863,0.060807291666666666,0.33592002524222536,-0.18286515235998613,195.33730443295886,,,33.661750000000005,0.02233868251266478
2020_01_29_07_40_00_AM,meal,3.0,0.0,1.0,1.0,1.0,,home,6.0,1.0,3.0,0.04616151112575619,0.031642694714028544,-0.21352882726259806,0.046137462696267846,9.664623027995477,0.10763551224453198,37.580739,,126.9669924,,-0.5124755859375,0.5076289835192526,0.373974609375,0.6007722853719233,0.15257161458333332,0.48615679436233467,-1.7040942002395818,225.519738198419,,,33.57533333333336,0.03997767856969129
2020_01_29_07_41_00_AM,meal,3.0,0.0,1.0,1.0,1.0,,home,6.0,1.0,3.0,3.036305093254417,3.7671581109071535,-4.018984647139418,5.398174506671459,3.4909304336908193,4.5385602705067,37.580739,,126.9669924,,-0.5296061197916667,0.3011230963771329,0.7186767578125,0.432561611501481,-0.08603515625,0.21848170061172162,1.5028228604833345,158.04652640214044,92.161020625,8.70208679283819,33.529416666666705,0.031444866629991595
2020_01_29_07_42_00_AM,meal,3.0,0.0,1.0,1.0,1.0,,home,6.0,1.0,4.0,3.723744829088806,3.5051654763974174,-2.3417790603975366,5.831720275171234,4.342061607961252,4.8572760509461546,37.5807802,,126.9670298,,-0.5407796223958333,0.4221914964361886,0.6451334635416667,0.3887201386004833,0.21333821614583334,0.3663975307283743,0.03861660608619926,163.48670762829056,98.66770242857142,4.797473119529205,33.492166666666684,0.031295148696540875
2020_01_29_07_43_00_AM,meal,3.0,0.0,1.0,1.0,1.0,,home,6.0,1.0,4.0,0.5184851746347147,2.1546678442832383,2.825965502478945,2.1086559822741187,8.930230800279967,2.6051121043136325,37.5807802,,126.9670298,,-0.8512044270833333,0.2816918211218722,0.5279622395833333,0.19405494763225573,0.07798665364583333,0.20561376481958935,-0.24961619195476617,70.84535404042961,86.09140500000001,12.059685845009257,33.49383333333329,0.02820081405790571
2020_01_29_07_44_00_AM,meal,3.0,0.0,1.0,1.0,1.0,,home,6.0,1.0,3.0,-0.6718943751466978,1.540618471218324,2.289429435802355,1.641458331996342,9.185109808812994,1.2631094917346006,37.5807802,,126.9670298,,-0.8110758463541666,0.22724298522340763,0.5596354166666667,0.13047752051364445,0.12557779947916667,0.19913026291327313,-1.6191998336316742,72.43127412601373,91.28311041269835,6.036668630913591,33.50008333333338,0.04895554867596302
2020_01_29_07_45_00_AM,meal,3.0,0.0,1.0,1.0,1.0,,home,6.0,1.0,3.0,1.139992526466853,3.2920892504394863,0.810696627213884,3.4443826044886174,7.945329920374358,3.0148382932554507,37.5807802,,126.9670298,,-0.8686246091714435,0.19471657537089498,0.47483226941115164,0.2114012562660305,0.07535663105784263,0.19280892167370925,3.061844215020565,70.62366556437736,86.90408273239431,5.295941112842453,33.410333333333355,0.03658962363676468
2020_01_29_07_46_00_AM,meal,3.0,0.0,1.0,1.0,1.0,,home,6.0,1.0,4.0,6.781776694356107,1.315890818612597,-6.9964892485890315,1.2196200172904172,-0.2514873340881294,1.6364576436915994,37.5810938,,126.9664421,,-0.907470703125,0.10448823281621795,0.44512532552083334,0.18481201288971585,0.10091959635416667,0.14303070318265473,-1.38165654335086,67.6903227223115,87.24489558490562,4.240340756816541,33.30841666666674,0.012904271507994218
2020_01_29_07_47_00_AM,meal,3.0,0.0,1.0,1.0,1.0,,home,6.0,1.0,4.0,3.5929418164509572,3.5725304526731474,-3.4470773891131006,4.9485892468672965,3.990506719678168,4.955834694882535,37.5810938,,126.9664421,,-0.4195068359375,0.5524063183905379,0.3595703125,0.29001027889665776,0.44105631510416665,0.3982650042882584,-0.26813767808724204,60.114505806318036,89.67269394736843,6.416817948105971,33.17799999999994,0.08983108276628084
2020_01_29_07_48_00_AM,meal,3.0,0.0,1.0,1.0,1.0,,home,6.0,1.0,4.0,2.1686070342791695,0.8689680327028629,-9.329739539809616,0.7572417176189965,-2.2029218450117622,0.845860664350257,37.5810938,,126.9664421,,-0.5334147135416667,0.18798490550764801,0.07833658854166667,0.13114382069234842,0.8234212239583333,0.17336046440170166,0.7208597549513031,59.43237391745795,92.32378583333333,9.626711238531668,32.9730833333334,0.07118008081732109
2020_01_29_07_49_00_AM,meal,3.0,0.0,1.0,1.0,1.0,,home,6.0,1.0,4.0,4.643095412879617,2.8377219918555836,-6.565345526242561,3.8666449399777774,-0.9712189401464717,3.6549356586237733,37.5810938,,126.9664421,,-0.5970540364583333,0.15146738109295177,0.08607584635416667,0.10404504834917429,0.8081705729166667,0.16940554772685493,-0.7378935911872658,65.71079348646477,90.512403,6.272227130736566,32.73524999999992,0.05534921467241984
2020_01_29_07_50_00_AM,meal,3.0,0.0,1.0,1.0,1.0,,home,6.0,1.0,4.0,5.94868166713326,0.6015707596985864,-7.339700366629324,0.4995485795013155,-2.7870739570548726,0.8244412467146136,37.5810223,,126.9667305,,-0.5627034505208334,0.38180067898571435,0.2679443359375,0.32566685121387684,0.5218343098958333,0.41635168097115266,-0.17383696394608136,190.07529270589978,97.679738,2.9170039227034006,32.24124999999996,0.20695465717282904
2020_01_29_07_51_00_AM,meal,3.0,0.0,1.0,1.0,1.0,,home,6.0,1.0,4.0,5.5779001996640485,0.7095663511711817,-7.997706340033605,0.6058102735552358,-0.7823969908993289,1.2279711294624482,37.5810223,,126.9667305,,-0.7095458984375,0.3342717847682379,0.47740071614583335,0.24247591220990866,0.24596354166666667,0.3374252085584644,0.5601934609082002,145.11683136336296,86.33497184615385,7.4325211738691666,31.983083333333397,0.07203318427903815
2020_01_29_07_52_00_AM,meal,3.0,0.0,1.0,1.0,1.0,,home,6.0,1.0,0.0,6.076505912150056,0.7566505058115012,-7.732756909910407,0.6786542389110128,-0.3975032428563262,0.8726736501710743,37.5810223,,126.9667305,,-0.9501220703125,0.08667478921241024,0.06310221354166666,0.3415454729960165,0.20394694010416667,0.12464718999283546,-0.07935060781301968,51.441377197085835,87.86480286956522,3.7784066800983287,32.019500000000015,0.016253741120690515
