ts,action,actionOption,actionSub,actionSubOption,condition,conditionSub1Option,conditionSub2Option,place,emotionPositive,emotionTension,activity,macc_x_mean,macc_x_std,macc_y_mean,macc_y_std,macc_z_mean,macc_z_std,mgps_lat_mean,mgps_lat_std,mgps_lon_mean,mgps_lon_std,e4acc_x_mean,e4acc_x_std,e4acc_y_mean,e4acc_y_std,e4acc_z_mean,e4acc_z_std,bvp_mean,bvp_std,hr_mean,hr_std,temp_mean,temp_std
2019_12_18_09_29_00_AM,travel,1.0,2.0,1.0,0.0,,,outdoor,5.0,6.0,4.0,3.72818751195117,3.5398903688187837,-8.07737832498711,4.20936629690841,1.128702164162038,3.215328946873042,37.5869854,,127.0290034,,-0.4898681640625,0.5593675553888567,-0.09618326822916666,0.6006590548887414,0.3165283203125,0.4029384774106508,-0.010378524717373366,99.04464660257699,,,32.54133333333335,0.03497598299307622
2019_12_18_09_30_00_AM,travel,1.0,2.0,1.0,0.0,,,outdoor,5.0,6.0,4.0,1.6321841994383206,4.398427172613665,0.891853790100681,6.910015000216034,6.009059707703511,4.4171688891554535,37.5869854,,127.0290034,,-0.7704508463541667,0.30282119375173616,0.20458984375,0.5880274602723656,-0.18426106770833334,0.34277775251385956,-0.04468804271445282,81.9440801476794,,,32.36466666666664,0.10779597444244969
2019_12_18_09_31_00_AM,travel,1.0,2.0,3.0,0.0,,,other_indoor,3.0,7.0,2.0,5.954875173392493,14.498279085712328,-6.067650039912531,13.014363572284097,5.104918321494954,8.73334705214178,37.5869854,,127.0290034,,-0.7428792317708334,0.8325644011003183,-0.23733723958333333,0.8634279864432886,-0.04483235677083333,0.40258608708357946,0.10724844214057068,103.05736095766882,,,32.03533333333338,0.14717952680376872
2019_12_18_09_32_00_AM,travel,1.0,2.0,3.0,0.0,,,other_indoor,3.0,7.0,3.0,0.4288634147122057,0.993771603547975,4.686452434507278,1.2824558524762937,8.541362223796206,1.345182032010443,,,,,-0.7447835286458333,0.25375715573352037,0.557080078125,0.2929519316759344,-0.10155436197916666,0.19809243273310476,-0.10692702866796745,82.75039463750537,130.762295,5.031841438372735,31.344333333333303,0.19003075431931743
2019_12_18_09_33_00_AM,travel,1.0,2.0,3.0,0.0,,,other_indoor,3.0,7.0,3.0,0.26661711184300113,1.143298671786583,3.7162067488129935,1.4114651739635176,8.942706240649505,0.7967926895059955,37.5869854,0.0,127.0290034,0.0,-0.802330315268369,0.19746067606828274,0.47611874674309534,0.3374981372713134,0.0778318785825951,0.11312745734246824,0.0920806436515628,75.82993966669136,95.173122,8.308337801741573,30.728666666666623,0.1013955618955092
2019_12_18_09_34_00_AM,travel,5.0,2.0,3.0,0.0,,,other_indoor,5.0,3.0,4.0,-0.09562486893404265,1.192926348206756,3.5036699532418814,1.2475168694316265,9.01718615195968,0.6516337466051145,37.5869854,,127.0290034,,-0.902490234375,0.10551240384357025,0.4208170572916667,0.11718068631217661,-0.08992513020833333,0.10216275119888864,0.09211389658322419,57.04937447012088,104.4492176,3.7466399263034043,30.458333333333382,0.08920226026118605
2019_12_18_09_35_00_AM,travel,5.0,2.0,3.0,0.0,,,other_indoor,5.0,3.0,4.0,0.658416188552743,2.1789141562092076,2.780148529003365,3.809171367947007,8.230776791083986,1.7809237839375904,37.5869854,,127.0290034,,-0.8331949869791667,0.23197865434443815,0.44130859375,0.22386743478145635,-0.10294596354166667,0.1823913445580165,-0.38593821367135417,52.81664560244784,82.586415,1.2558569987263661,30.180400000000017,0.07992358159187014
2019_12_18_09_36_00_AM,travel,5.0,2.0,3.0,0.0,,,other_indoor,5.0,3.0,4.0,0.014998400235498281,2.0917150736757733,2.3269495716125443,3.736010425771121,8.098196162805163,2.905703710330921,37.5869854,,127.0290034,,-0.8063883463541667,0.06300405931083147,0.5008707682291667,0.06757524700615392,-0.33181966145833336,0.07613379605956165,0.3221762522015895,41.81459254237792,84.4600422,14.953397893311047,,
2019_12_18_09_37_00_AM,travel,5.0,2.0,3.0,0.0,,,other_indoor,5.0,3.0,4.0,-3.3783405182095194,2.3509018128399677,-5.222572558886398,5.491091654143803,3.5184491263100304,3.379956548848242,37.5727587,,127.0180583,,-0.8329752604166667,0.034428681589747684,0.5049072265625,0.05258338942540174,-0.26251627604166666,0.08037646060198467,-0.1542942259851556,23.544681532623922,74.38788,4.356543576330517,,
2019_12_18_09_38_00_AM,travel,5.0,2.0,3.0,0.0,,,other_indoor,5.0,3.0,0.0,-4.248068223572229,0.2229463056550342,-8.738578905375139,0.19561735164256816,1.3997123561534186,0.342991793093278,37.5727587,,127.0180583,,-0.8583740234375,0.04005841927506698,0.492431640625,0.0362547475576655,-0.2160400390625,0.03647465449054053,0.2297833674471869,24.569293429997707,70.02331749999999,5.401521526339829,30.101764705882374,0.06534106930323844
2019_12_18_09_39_00_AM,travel,5.0,2.0,3.0,0.0,,,other_indoor,5.0,3.0,3.0,-3.6656950608622525,0.6341827566871401,-8.981250565117593,0.3148980369676739,1.3291496181674054,0.28866980941811843,37.5727587,,127.0180583,,-0.8480061848958333,0.045213768562270884,0.52353515625,0.061442663807401675,-0.16564127604166667,0.06177973572739647,-0.19961085242007826,29.109482953400722,77.61439250000001,12.932162766308336,30.35833333333335,0.0865356804378538
2019_12_18_09_40_00_AM,travel,5.0,2.0,3.0,0.0,,,other_indoor,5.0,3.0,0.0,-3.674544224412104,0.46188711499991714,-9.017712998208287,0.32978606442311587,1.1374574914940647,0.6054933126592605,37.5727587,,127.0180583,,-0.868603515625,0.044171471051828386,0.49606119791666664,0.04297401130602633,-0.15972493489583334,0.04260838643402437,0.100542656603959,26.968243671966604,90.690238,14.153991280984949,30.652666666666676,0.09092489275623895
