ts,action,actionOption,actionSub,actionSubOption,condition,conditionSub1Option,conditionSub2Option,place,emotionPositive,emotionTension,activity,macc_x_mean,macc_x_std,macc_y_mean,macc_y_std,macc_z_mean,macc_z_std,mgps_lat_mean,mgps_lat_std,mgps_lon_mean,mgps_lon_std,e4acc_x_mean,e4acc_x_std,e4acc_y_mean,e4acc_y_std,e4acc_z_mean,e4acc_z_std,bvp_mean,bvp_std,hr_mean,hr_std,temp_mean,temp_std
2020_01_04_01_29_00_PM,travel,3.0,3.0,4.0,1.0,1.0,,outdoor,6.0,2.0,3.0,-5.319581275602245,3.4228831570029006,3.004455610123185,3.4526194772749834,5.654490174969194,2.109074649109349,35.4469137,,126.4502323,,,,,,,,,,,,,
2020_01_04_01_30_00_PM,travel,3.0,3.0,4.0,1.0,1.0,,outdoor,6.0,2.0,3.0,-1.2498476253855648,1.7602612212711088,2.4286253503926103,4.249474637969758,7.985808189479575,2.0093927298820016,35.4469137,,126.4502323,,,,,,,,,,,,,
2020_01_04_01_31_00_PM,travel,3.0,3.0,4.0,1.0,1.0,,outdoor,6.0,2.0,0.0,-1.7373284092507004,1.0855080978078764,-0.6245345932987139,0.6358809143237621,9.437049552658092,0.5321302417370112,35.4469137,,126.4502323,,-0.38224935640732266,0.16731646791113983,-0.803731049771167,0.20841672048846077,0.2679222683066362,0.2711609902891588,0.11088832732324272,52.28812950620365,89.19144538297876,6.978999641402641,32.24555555555549,0.015749984619165314
2020_01_04_01_32_00_PM,travel,3.0,3.0,4.0,1.0,1.0,,outdoor,6.0,2.0,0.0,-2.563473355763717,0.4250777365217756,-1.2072185612228445,0.4542182126932692,9.215083810694294,0.4369236309270715,35.4469137,,126.4502323,,-0.3930582682291667,0.1551659391852132,-0.6709391276041666,0.41162313831502195,0.3399658203125,0.3007603004606151,-0.2222919574269275,35.7259123357312,90.32905111267603,5.165621719793622,32.27166666666677,0.022345081112635955
2020_01_04_01_33_00_PM,travel,3.0,3.0,4.0,1.0,1.0,,outdoor,6.0,2.0,0.0,-2.2334361152290074,0.6948504197850898,-1.3450529129256437,0.7059110900449368,9.290780982978738,0.5758464317580194,35.4469137,,126.4502323,,-0.40691731770833334,0.11916125305775764,0.2002685546875,0.11674104137951291,0.8775553385416667,0.07305010008442785,0.0327317537471359,36.74519880574054,89.39192709374996,5.501400108923189,32.33900000000003,0.0267453511386811
2020_01_04_01_34_00_PM,travel,3.0,3.0,4.0,1.0,1.0,,outdoor,6.0,2.0,4.0,-2.0463046368477107,0.231171549036524,-1.034130991578391,0.34638392313235394,9.374463943113106,0.25802156499775836,35.4469137,,126.4502323,,-0.5441813151041667,0.2479396439083375,-0.20157877604166666,0.37366895602129474,0.6541015625,0.22075246753408684,0.09106817641833796,37.803704546270495,87.59253261666662,7.015228618224538,32.45166666666664,0.04632671556042456
2020_01_04_01_35_00_PM,travel,3.0,3.0,4.0,1.0,1.0,,outdoor,6.0,2.0,2.0,-2.112821505111984,0.28054049560156824,-1.0195106339076134,0.4054579297895336,9.356748192049295,0.17393561203835883,35.4449399,,126.4357067,,-0.9134803282959875,0.13082599060378813,-0.05877898645127671,0.12578983784319045,0.3918463392391871,0.14579193914491215,-0.007951537160155401,36.06057990226628,87.35180598039216,5.228249327254776,32.548666666666676,0.020977506715660947
2020_01_04_01_36_00_PM,travel,3.0,3.0,4.0,1.0,1.0,,outdoor,6.0,2.0,2.0,2.857471796777492,3.53037108524802,-5.039890828259019,6.511734871392637,1.6180069457712147,4.940307534005302,35.4449399,,126.4357067,,-0.6379475911458333,0.44070050643514175,-0.03492024739583333,0.43324637265589755,0.4266276041666667,0.4271575224209169,-0.011622787001978763,106.87017976673476,,,32.62199999999998,0.023770168710004487
2020_01_04_01_37_00_PM,travel,3.0,3.0,4.0,1.0,1.0,,outdoor,6.0,2.0,2.0,2.921627909290139,2.250566418307252,-9.286162681273796,3.5308336176532533,-1.1538648444799573,2.859086108035895,35.4449399,,126.4357067,,-0.8632411067193676,0.3301611502830261,-0.21180830039525692,0.31593136909700215,0.17784090909090908,0.45205907186611305,0.023296906399842433,48.87562611514958,,,32.69512820512819,0.02258995436135111
2020_01_04_01_39_00_PM,travel,3.0,3.0,4.0,1.0,1.0,,outdoor,6.0,2.0,3.0,2.568004086597877,1.2448610866446006,-9.266979549747639,1.0163352673913804,-1.046131577887942,1.2037083059221185,,,,,,,,,,,,,,,,
2020_01_04_01_41_00_PM,travel,3.0,3.0,4.0,1.0,1.0,,outdoor,6.0,2.0,3.0,2.944712420073983,0.9675629345550589,-9.125228191255614,0.6087117340532686,0.08974235739495384,1.4789443564051166,35.4445894,,126.4353577,,,,,,,,,,,,,
2020_01_04_01_42_00_PM,travel,3.0,3.0,4.0,1.0,1.0,,outdoor,6.0,2.0,4.0,1.7266597784997213,1.5934854026195764,-9.434515821176468,1.2169619662719338,-1.4770744044579274,1.416149944718386,35.4445894,,126.4353577,,,,,,,,,,,,,
2020_01_04_01_43_00_PM,travel,3.0,3.0,4.0,1.0,1.0,,outdoor,6.0,2.0,4.0,1.8052228827254202,1.6342038033656026,-9.447967941489376,1.3316313222929177,-1.4287533289745808,1.544542861967669,35.4445894,,126.4353577,,,,,,,,,,,,,
2020_01_04_01_47_00_PM,travel,3.0,3.0,4.0,1.0,1.0,,outdoor,6.0,2.0,2.0,1.9377878759615672,1.8028400621114595,-9.422674552773099,1.5288688232930159,-1.500021883988347,1.7104769060202885,,,,,,,,,,,,,,,,
2020_01_04_01_48_00_PM,travel,3.0,3.0,4.0,1.0,1.0,,outdoor,6.0,2.0,3.0,0.8101481147449737,3.473177104540345,-3.722816364796174,7.427531178578117,1.0251798034177424,5.0892000209282315,35.4450488,,126.4354008,,,,,,,,,,,,,
2020_01_04_01_49_00_PM,travel,3.0,3.0,4.0,1.0,1.0,,outdoor,6.0,2.0,3.0,-2.2454505997949674,1.5994300412095304,7.4082989278119715,1.1057129980717273,3.424433321084273,4.651670376519154,35.4450488,,126.4354008,,,,,,,,,,,,,
2020_01_04_01_50_00_PM,travel,3.0,3.0,4.0,1.0,1.0,,outdoor,6.0,2.0,3.0,-3.069858456693186,0.9731205079263173,4.890972566991347,3.4823884698073098,6.053324600063847,3.572901587082744,35.4450488,,126.4354008,,,,,,,,,,,,,
2020_01_04_01_51_00_PM,travel,3.0,3.0,4.0,1.0,1.0,,outdoor,6.0,2.0,3.0,-1.0251584945851113,1.115749354775536,2.4198034674888085,1.471852182147741,9.14442321581185,0.5690395101397608,35.4454729,,126.4354852,,,,,,,,,,,,,
2020_01_04_01_52_00_PM,travel,3.0,3.0,4.0,1.0,1.0,,outdoor,6.0,2.0,3.0,-1.157169367826991,0.4685077285227158,2.8766796276203617,0.2901713731161223,9.172141027827557,0.13982541689200292,35.4454729,,126.4354852,,,,,,,,,,,,,
